id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-1295319,2017-01-31,1,Vente,70000.0,3.0,,RUE DE CHARTRES,1450,92200.0,92051,Neuilly-sur-Seine,92,,,92051000AB0114,,,9.0,7.13,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.279968,48.879608
2017-1170566,2017-03-31,1,Vente,170000.0,229.0,,AV AMIRAL JAUJARD,0237,83000.0,83137,Toulon,83,,,83137000BZ0126,,,15.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.939409,43.118539
2016-1009588,2016-12-13,1,Vente,110000.0,5.0,,AV DE TOULOUSE,0054,81150.0,81156,Marssac-sur-Tarn,81,,,81156000AA0654,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,235.0,0.0,S,sols,,,138.0,,
2017-1164198,2017-06-02,1,Vente,160000.0,9562.0,,LES CLAS,B007,83136.0,83106,Rocbaron,83,,,831060000D2562,,,3.0,72.7,,,,,,,,,1,2.0,Appartement,77.0,4.0,,,,,,,
2017-236858,2017-08-03,1,Vente,128000.0,2.0,,RUE ANTOINE DE SAINT EXUPERY,0065,21400.0,21154,Châtillon-sur-Seine,21,,,21154000ZW0034,,,,,,,,,,,,,0,2.0,Appartement,35.0,1.0,S,sols,,,1033.0,4.577942,47.851749
2017-673992,2017-04-08,1,Vente,100000.0,,,LACAVE,B032,47420.0,47007,Allons,47,,,47007000AH0027,,,,,,,,,,,,,0,,,,,B,bois,,,652.0,-0.048951,44.17368
2016-84343,2016-06-04,1,Vente,150000.0,,,RES LES PERVENCHES,A050,10150.0,10297,Pont-Sainte-Marie,10,,,10297000AP0311,,,,,,,,,,,,,0,,,,,S,sols,,,180.0,4.103847,48.322401
2017-1267444,2017-04-11,1,Vente,356000.0,1.0,,CHEM LATERAL,0949,91160.0,91345,Longjumeau,91,,,91345000AC0007,,,,,,,,,,,,,0,1.0,Maison,109.0,4.0,S,sols,,,590.0,2.293299,48.701629
2017-812848,2017-12-22,1,Vente,343700.0,12.0,,RUE DE LA BRIQUETERIE,0120,59190.0,59295,Hazebrouck,59,,,59295000CR0104,,,,,,,,,,,,,0,1.0,Maison,92.0,6.0,S,sols,,,465.0,2.547388,50.727027
2017-1240210,2017-03-06,1,Vente,129000.0,270.0,,RUE DU GOULOT,0020,88800.0,88231,Haréville,88,,,88231000ZD0086,,,,,,,,,,,,,0,1.0,Maison,85.0,7.0,S,sols,,,725.0,6.005146,48.207462
2017-207397,2017-12-27,1,Vente,230000.0,81.0,,CHE DU PUITS,0068,17450.0,17353,Saint-Laurent-de-la-Prée,17,,,17353000AI0125,,,,,,,,,,,,,0,1.0,Maison,88.0,3.0,S,sols,,,500.0,-1.039664,45.981903
2016-1135848,2016-11-15,1,Vente,357000.0,4.0,,RUE SAINTE GENEVIEVE,8875,92400.0,92026,Courbevoie,92,,,92026000BJ0071,,,11.0,60.31,,,,,,,,,1,2.0,Appartement,58.0,3.0,,,,,,2.280198,48.903008
2017-1263,2017-05-04,1,Vente,266500.0,,,FENIOUX,B066,1310.0,1115,Confrançon,1,,,01115000AA0282,,,,,,,,,,,,,0,,,,,S,sols,,,153.0,5.058316,46.258423
2017-584640,2017-05-31,1,Vente,500000.0,55.0,,RUE DENIS PAPIN,1220,41000.0,41018,Blois,41,,,41018000DN0911,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,171.0,0.0,S,sols,,,84.0,1.332365,47.587493
2017-1115966,2017-06-01,1,Vente,296000.0,,,LE CHEMIN DES CHARBONNIERS,B012,78830.0,78087,Bonnelles,78,,,78087000ZD0161,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,170.0,2.031394,48.615721
2017-395874,2017-09-12,1,Vente,55000.0,,,ROUZETTE,B060,31410.0,31517,Saint-Sulpice-sur-Lèze,31,,,315170000D2719,,,,,,,,,,,,,0,,,,,T,terres,,,591.0,1.32102,43.331793
2017-999764,2017-10-14,2,Vente,168500.0,,,LE PRE DE LA GRANGE,B392,72170.0,72297,Saint-Marceau,72,,,722970000A0528,,,,,,,,,,,,,0,,,,,P,prés,,,3720.0,0.127209,48.177041
2017-1342956,2017-07-27,1,Vente en l'état futur d'achèvement,184575.0,128.0,,AV DU MARECHAL FOCH,6120,94000.0,94028,Créteil,94,,,94028000BP0161,,,393.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.437179,48.786351
2016-193380,2016-06-13,45,Vente,,11.0,,RUE DU COMMERCE,0392,18230.0,18205,Saint-Doulchard,18,,,18205000CP0133,,,,,,,,,,,,,0,1.0,Maison,83.0,4.0,S,sols,,,5652.0,2.37111,47.100199
2017-237295,2017-11-27,1,Vente,8000.0,,,LES CHARRIERES,B017,21330.0,21419,Molesme,21,,,214190000A0369,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,,,4720.0,4.339829,47.956543
2016-597085,2016-04-12,2,Vente,654.0,,,NOMBEL,B319,47110.0,47252,Sainte-Livrade-sur-Lot,47,,,47252000AE0061,,,,,,,,,,,,,0,,,,,S,sols,,,12.0,0.583456,44.388431
2017-1084538,2017-07-13,1,Vente,165000.0,2.0,,RUE DES POMMIERS,0558,77177.0,77055,Brou-sur-Chantereine,77,,,770550000B1049,,,1434.0,,1449.0,61.14,,,,,,,2,2.0,Appartement,61.0,3.0,,,,,,2.626185,48.886623
2017-101168,2017-05-04,1,Vente,3876.0,,,AS GROUILLOUNS,B003,11500.0,11306,Quirbajou,11,,,113060000B0867,,,,,,,,,,,,,0,,,,,T,terres,,,1680.0,2.193376,42.828402
2017-817231,2017-03-25,1,Vente,1930.0,,,LE SENTIER DU SART,B065,59550.0,59474,Prisches,59,,,594740000D0026,,,,,,,,,,,,,0,,,,,PA,pâtures,PATUR,Pâture plantée,3215.0,3.751919,50.072799
2016-943943,2016-10-20,1,Vente,170000.0,,,MOISENAY,B047,77950.0,77295,Moisenay,77,,,772950000D1282,,,,,,,,,,,,,0,,,,,S,sols,,,4.0,2.733333,48.561522
2016-620458,2016-12-01,1,Vente,55000.0,4.0,,RUE DES COUDRAIS,0110,50300.0,50531,Saint-Ovin,50,,,50531000ZE0085,,,,,,,,,,,,,0,,,,,S,sols,,,1315.0,-1.248925,48.683672
2016-720676,2016-05-24,1,Vente,215000.0,18.0,,RUE DES ETOQUIES,0500,59550.0,59331,Landrecies,59,,,593310000A1068,,,,,,,,,,,,,0,1.0,Maison,142.0,6.0,S,sols,,,1238.0,3.689525,50.131752
2017-594952,2017-04-04,1,Vente,100000.0,15.0,,RUE VAILLANT COUTURIER,0231,42490.0,42099,Fraisses,42,,,42099000AI0178,,,,,,,,,,,,,0,2.0,Appartement,54.0,3.0,S,sols,,,741.0,4.273815,45.384445
2017-92256,2017-12-15,1,Vente,154000.0,,,COUTIOL,B039,9130.0,9124,Le Fossat,9,,,09124000ZD0020,,,,,,,,,,,,,0,,,,,P,prés,,,6116.0,1.432758,43.184424
2016-1020532,2016-04-04,1,Vente,220000.0,,,LA ROUQUAIRE,B068,83600.0,83008,Bagnols-en-Forêt,83,,,830080000E2454,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1845.0,6.684818,43.546377
2016-1069974,2016-08-16,1,Vente,245000.0,,,LE FIEF DE LA HALLE,B030,85520.0,85114,Jard-sur-Mer,85,,,85114000ZD0500,,,,,,,,,,,,,0,,,,,S,sols,,,625.0,-1.568591,46.423304
2017-601945,2017-12-13,1,Vente en l'état futur d'achèvement,151600.0,10.0,,ALL DE CHARLIEU,0190,42600.0,42147,Montbrison,42,,,42147000BL0183,,,45.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,4.07034,45.604838
2017-1367285,2017-07-11,1,Vente,520000.0,19.0,,CHE DU BORD HAUT,0040,95840.0,95678,Villiers-Adam,95,,,95678000AK0241,,,,,,,,,,,,,0,1.0,Maison,133.0,5.0,S,sols,,,494.0,2.226114,49.067959
2016-869632,2016-10-13,1,Vente,58500.0,,,LES CLAIRS CHEVAUX,B093,71710.0,71282,Marmagne,71,,,712820000D0420,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,33780.0,4.351446,46.82634
2017-294042,2017-10-12,1,Vente,250000.0,,,PORTE DU RHONE,B073,26740.0,26339,Savasse,26,,,26339000AP0260,,,,,,,,,,,,,0,,,,,L,landes,PATUR,Pâture plantée,73.0,4.774406,44.605195
2016-1084531,2016-12-26,1,Vente,60000.0,10.0,,RUE DU CENTRE,0012,86210.0,86298,Vouneuil-sur-Vienne,86,,,86298000AV0507,,,,,,,,,,,,,0,1.0,Maison,151.0,5.0,S,sols,,,135.0,0.537814,46.717632
2017-595252,2017-05-02,1,Vente,62000.0,9003.0,,RES LE PLAT HAUT,A002,42390.0,42330,Villars,42,,,42330000AH0290,,,289,,356.0,85.31,,,,,,,2,2.0,Appartement,85.0,4.0,,,,,,4.362034,45.466797
2016-681617,2016-05-30,1,Vente,150000.0,5365.0,,KERFOZO,C329,56310.0,56076,Guern,56,,,56076000YM0001,,,,,,,,,,,,,0,1.0,Maison,60.0,3.0,P,prés,,,6040.0,-3.167247,48.047342
2017-1434975,2017-11-08,1,Vente,126000000.0,93.0,,RUE JOUFFROY D'ABBANS,5031,75017.0,75117,Paris 17e Arrondissement,75,,,75117000BM0017,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,1345.0,2.302695,48.88222
2016-821931,2016-04-14,1,Vente,128500.0,37.0,,RUE FRANCOIS PEISSEL,0780,69300.0,69034,Caluire-et-Cuire,69,,,69034000BL0063,,,18,,38.0,71.2,,,,,,,2,2.0,Appartement,67.0,4.0,,,,,,4.83968,45.794219
2016-946082,2016-03-10,1,Vente,5000.0,,,MEMILLON,B151,77120.0,77433,Beautheil-Saints,77,77433.0,Saints,774330000G0229,,,,,,,,,,,,,0,,,,,VE,vergers,HTIGE,Verger exploite en hautes tiges,1307.0,3.041803,48.753333
2017-588718,2017-11-21,1,Vente,90200.0,42.0,,GRANDE RUE,0060,41800.0,41192,Les Roches-l'Évêque,41,,,41192000AI0228,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,61.0,0.0,S,sols,,,632.0,0.890797,47.775
2016-845795,2016-08-30,3,Vente,175000.0,,,CHIPIER,B014,69420.0,69253,Tupin-et-Semons,69,,,69253000AE0025,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2150.0,4.7806,45.490535
2017-828774,2017-03-16,1,Vente,346000.0,70.0,,RUE DES DEPORTES,0990,60000.0,60057,Beauvais,60,,,60057000AL0382,,,,,,,,,,,,,0,1.0,Maison,152.0,4.0,S,sols,,,1288.0,2.0745,49.423479
2016-1008177,2016-08-01,2,Echange,6800.0,,,CONNAC,B088,81250.0,81203,Paulinet,81,,,81203000DM0089,,,,,,,,,,,,,0,,,,,T,terres,,,12360.0,2.445127,43.847639
2016-1074600,2016-06-24,1,Vente,200000.0,,,LE CINJOUINT,B064,85230.0,85018,Beauvoir-sur-Mer,85,,,850180000E0722,,,,,,,,,,,,,0,,,,,P,prés,,,1070.0,-2.078539,46.910461
2016-848614,2016-05-26,1,Vente en l'état futur d'achèvement,210000.0,41.0,,RTE DU PONT CHABROL,0247,69126.0,69028,Brindas,69,,,69028000AH0192,,,53,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,4.707187,45.73251
2017-443064,2017-01-20,1,Vente,3605000.0,,,BELLAIR,B004,33350.0,33045,Belvès-de-Castillon,33,,,330450000B0063,,,,,,,,,,,,,0,,,,,VI,vignes,,,9610.0,-0.026508,44.88413
2016-236705,2016-11-04,1,Vente,4500.0,,,LE BOS DU TRAUD,B004,24640.0,24401,Sainte-Eulalie-d'Ans,24,,,244010000B0011,,,,,,,,,,,,,0,,,,,T,terres,,,858.0,1.023185,45.272584
2016-351723,2016-10-27,2,Vente,500.0,,,LASSAU,B027,31600.0,31253,Labastidette,31,,,312530000B2127,,,,,,,,,,,,,0,,,,,S,sols,,,64.0,1.257275,43.461589
2016-1097277,2016-10-24,1,Vente,1500.0,,,LA MARCHANDE,B019,88500.0,88476,Totainville,88,,,88476000ZB0042,,,,,,,,,,,,,0,,,,,VE,vergers,,,1302.0,5.9862,48.324457
2017-362257,2017-06-02,1,Vente,100000.0,,,MAS DE GLAUDE,B059,30360.0,30100,Cruviers-Lascours,30,,,301000000A1333,,,,,,,,,,,,,0,,,,,S,sols,,,225.0,4.189341,44.011219
2016-294974,2016-06-08,1,Vente,80000.0,,,KERALENOC,B019,29870.0,29035,Coat-Méal,29,,,290350000A0430,,,,,,,,,,,,,0,,,,,L,landes,,,940.0,-4.53951,48.522041
2016-860383,2016-07-08,1,Vente,5400.0,,,LA TUILERIE,B070,70700.0,70356,Montboillon,70,,,703560000A0351,,,,,,,,,,,,,0,,,,,P,prés,,,5808.0,5.919721,47.383151
2017-226612,2017-08-30,2,Vente,43800.0,5032.0,,LE BOURG,B008,19510.0,19022,Benayes,19,,,19022000AW0352,,,,,,,,,,,,,0,1.0,Maison,100.0,3.0,S,sols,,,429.0,1.471545,45.519112
2017-1110146,2017-11-28,1,Vente,255000.0,5.0,B,RUE DU BEL AIR,0070,78570.0,78015,Andrésy,78,,,78015000AE0560,,,120.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.063523,48.991137
2017-120715,2017-05-30,1,Vente en l'état futur d'achèvement,108814.0,,,TRA MAGNAN,5565,13003.0,13203,Marseille 3e Arrondissement,13,,,132038130M0120,,,9.0,,,,,,,,,,1,,,,,,,,,,5.371894,43.317223
2017-1383198,2017-05-18,1,Vente en l'état futur d'achèvement,129000.0,6.0,,RUE DANTON,0400,95240.0,95176,Cormeilles-en-Parisis,95,,,95176000AM1066,,,17228.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.200774,48.962151
2016-6961,2016-08-03,1,Vente,197000.0,9.0,B,RUE DE LYON,0145,1630.0,1354,Saint-Genis-Pouilly,1,,,01354000BH0191,,,25,,3.0,,51.0,49.5,,,,,3,2.0,Appartement,49.0,2.0,,,,,,6.019351,46.242185
2017-521071,2017-02-11,1,Vente,1000.0,,,LES MINERAIS,B351,36800.0,36172,Rivarennes,36,,,36172000ZT0004,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,3393.0,1.351367,46.624897
2016-60284,2016-10-19,1,Vente,10000.0,44.0,,AV VICTORIA,5240,6130.0,6069,Grasse,6,,,06069000AX0161,,,55.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,6.931164,43.66342
2017-701116,2017-04-10,1,Vente,22888.45,,,LE HUREL,B779,50160.0,50444,Saint-Amand-Villages,50,,,504445590A0136,,,,,,,,,,,,,0,,,,,P,prés,,,15390.0,-0.914631,49.025208
2017-321691,2017-07-12,1,Vente,145000.0,,,TREVIGNON,B184,29910.0,29293,Trégunc,29,,,29293000AO0616,,,,,,,,,,,,,0,,,,,T,terres,,,367.0,-3.843678,47.80268
2016-18651,2016-12-09,2,Vente,145000.0,,,LE MONT BLANC,B039,2200.0,2706,Septmonts,2,,,027060000C0111,,,,,,,,,,,,,0,,,,,J,jardins,,,1205.0,3.355907,49.34092
2017-877892,2017-07-20,1,Vente,64819.38,14.0,,AV DE VILLARS,1450,63400.0,63075,Chamalières,63,,,63075000AN0640,,,38.0,85.85,54.0,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,110.0,0.0,,,,,,3.058966,45.77679
2017-307008,2017-03-29,1,Vente terrain à bâtir,200000.0,,,L ETENDUE,B009,28300.0,28100,Cintray,28,,,28100000XA0025,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,522.0,1.369359,48.449092
2017-955022,2017-12-04,1,Vente en l'état futur d'achèvement,139708.0,74.0,,BD DU DOC COBLOD,0431,69200.0,69259,Vénissieux,69,,,69259000BS0110,,,33.0,,,,,,,,,,1,2.0,Appartement,59.0,3.0,,,,,,4.894116,45.698424
2017-388727,2017-12-29,1,Vente en l'état futur d'achèvement,2344935.8,152.0,,RTE DE SEYSSES,8244,31100.0,31555,Toulouse,31,,,31555840AT0595,,,118.0,,,,,,,,,,1,,,,,,,,,,,
2016-19544,2016-10-14,1,Vente,500.0,,,ROAR,B093,2500.0,2445,Luzoir,2,,,02445000AK0049,,,,,,,,,,,,,0,,,,,PA,pâtures,,,675.0,3.949977,49.919061
2016-520154,2016-07-21,1,Vente,80000.0,3.0,,RUE DES BARRETS,0020,41320.0,41122,Maray,41,,,41122000AB0038,,,,,,,,,,,,,0,1.0,Maison,86.0,5.0,S,sols,,,1079.0,1.883212,47.245205
2017-824862,2017-05-16,1,Vente,80000.0,8.0,,RUE A BRUNET 797 IMP RICHEZ,0037,59220.0,59172,Denain,59,,,59172000BD1463,,,,,,,,,,,,,0,1.0,Maison,42.0,1.0,S,sols,,,32.0,3.375381,50.322548
2017-1374734,2017-11-21,1,Vente,134000.0,10.0,,ALL DE LA SOURCE,0220,95670.0,95371,Marly-la-Ville,95,,,95371000AE0332,,,13.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.50802,49.094046
2017-1063754,2017-02-22,1,Vente,233000.0,12.0,,RUE DU PRE DU PAIN,0430,77720.0,77082,Champeaux,77,,,770820000C0718,,,,,,,,,,,,,0,1.0,Maison,89.0,4.0,S,sols,,,601.0,2.806647,48.58642
2017-607074,2017-02-28,1,Vente,5570.0,,,LE GARAY,B032,43420.0,43168,Saint-Arcons-de-Barges,43,,,431680000C0844,,,,,,,,,,,,,0,,,,,P,prés,,,6132.0,3.922344,44.8222
2016-777038,2016-10-28,1,Vente,138800.0,132.0,,AV DE LA LIBERATION,2665,63000.0,63113,Clermont-Ferrand,63,,,63113000HL0405,,,44.0,65.5,,,,,,,,,1,2.0,Appartement,66.0,3.0,,,,,,3.081545,45.760787
2017-1158481,2017-08-29,1,Vente en l'état futur d'achèvement,310750.0,376.0,,RUE FREDERIC MISTRAL,0100,83420.0,83048,La Croix-Valmer,83,,,83048000AA0115,,,326.0,,,,,,,,,,1,2.0,Appartement,60.0,3.0,,,,,,6.565353,43.211997
2016-476611,2016-09-02,1,Vente,134000.0,27.0,,RUE CLAUDE GENIN,1630,38100.0,38185,Grenoble,38,,,38185000DV0065,,,22.0,71.22,7.0,,,,,,,,2,2.0,Appartement,70.0,4.0,,,,,,5.745677,45.181565
2017-443599,2017-03-16,1,Vente,164.0,,,LE BOURG EST,B014,33220.0,33094,Caplong,33,,,330940000A2013,,,,,,,,,,,,,0,,,,,S,sols,,,41.0,0.138408,44.778199
2017-1207569,2017-11-28,1,Vente,140000.0,,,LA GARE,B043,85120.0,85037,Breuil-Barret,85,,,850370000B0337,,,,,,,,,,,,,0,,,,,J,jardins,,,785.0,-0.675321,46.647977
2017-490738,2017-05-05,1,Vente,110000.0,89.0,,RUE DE CHATILLON,1820,35000.0,35238,Rennes,35,,,35238000BW0102,,,10.0,,6.0,,,,,,,,2,2.0,Appartement,59.0,3.0,,,,,,-1.671343,48.096222
2016-238707,2016-07-05,1,Vente,275000.0,,,LA GREZE DE GAYET,B022,24510.0,24318,Paunat,24,,,243180000D0117,,,,,,,,,,,,,0,,,,,L,landes,,,1080.0,0.841988,44.884546
2017-772767,2017-05-31,1,Vente,117900.0,21.0,,RUE DU BINI,0003,56140.0,56228,Saint-Marcel,56,,,56228000AC0116,,,,,,,,,,,,,0,1.0,Maison,95.0,5.0,S,sols,,,353.0,-2.411656,47.805093
2016-553277,2016-05-26,1,Vente en l'état futur d'achèvement,215000.0,,,LE BOURG,B046,44470.0,44204,Thouaré-sur-Loire,44,,,44204000BA0465,,,69.0,,,,,,,,,,1,,,,,,,,,,-1.440643,47.265037
2016-126711,2016-11-03,1,Vente,21000.0,5542.0,F,CHE LES GONAGUES,0910,13190.0,13002,Allauch,13,,,13002000DS0106,,,137.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.486486,43.351094
2016-318780,2016-06-14,1,Vente,352870.0,12.0,B,RUE DES ACACIAS,0005,30700.0,30174,Montaren-et-Saint-Médiers,30,,,30174000AM0157,,,,,,,,,,,,,0,1.0,Maison,136.0,4.0,S,sols,,,793.0,4.378722,44.031195
2016-161004,2016-03-31,1,Vente,25000.0,,,LA VENTE HAUTE,B150,15600.0,15104,Leynhac,15,,,151040000G0483,,,,,,,,,,,,,0,,,,,T,terres,,,2299.0,2.247649,44.724396
2017-1417541,2017-01-06,1,Vente,600000.0,21.0,,RUE VERGNIAUD,9679,75013.0,75113,Paris 13e Arrondissement,75,,,75113000EF0005,,,693,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.346116,48.8287
2017-1189592,2017-11-06,1,Vente,6000.0,9003.0,,RUE STEPHANE MALLARME,6330,84000.0,84007,Avignon,84,,,84007000HN0007,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,20.0,4.810423,43.928047
2017-830668,2017-09-01,1,Vente,300000.0,56.0,,RLE DU MOULIN - TROUSSURES,0156,60390.0,60029,Auneuil,60,,,60029000AD0046,,,,,,,,,,,,,0,1.0,Maison,168.0,5.0,S,sols,,,500.0,2.004662,49.379006
2017-1110459,2017-12-22,1,Vente en l'état futur d'achèvement,350000.0,4.0,,CHE DU PEINTRE RICOIS,0152,78750.0,78367,Mareil-Marly,78,,,783670000D1557,,,85.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.077911,48.879583
2017-391405,2017-08-30,1,Vente,335850.0,5.0,,EN DENDY,B003,31460.0,31571,Vendine,31,,,31571000ZD0185,,,,,,,,,,,,,0,1.0,Maison,180.0,5.0,S,sols,,,1754.0,1.767557,43.580461
2016-1091568,2016-11-22,1,Vente,140400.0,16.0,,RUE DES PETITES TUILIERES,4075,87100.0,87085,Limoges,87,,,87085000BO0075,,,,,,,,,,,,,0,2.0,Appartement,32.0,1.0,J,jardins,POTAG,Jardin potager,396.0,1.246656,45.847373
2017-116409,2017-08-04,2,Vente,1900.0,,,LA PARRO,B220,12100.0,12204,La Roque-Sainte-Marguerite,12,,,122040000A0171,,,,,,,,,,,,,0,,,,,L,landes,VAGUE,Terrain vague,16110.0,3.284043,44.125676
2016-916330,2016-09-18,1,Vente en l'état futur d'achèvement,537600.0,,,CHATEL,B023,74390.0,74063,Châtel,74,,,740630000A3175,,,213.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,,
2016-1178723,2016-09-21,1,Vente,1.0,210.0,,RUE DE PARIS,7135,93100.0,93048,Montreuil,93,,,93048000AY0034,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,317.0,2.421078,48.855678
2016-381072,2016-04-06,1,Vente,306720.0,10.0,,RUE DU CAPITAINE FERRAND,1530,33100.0,33063,Bordeaux,33,,,33063000AI0106,,,,,,,,,,,,,0,1.0,Maison,110.0,5.0,S,sols,,,170.0,-0.539135,44.852206
2017-980210,2017-06-23,1,Vente,60000.0,3.0,,RUE MARCEL SEMBAT,4040,71300.0,71306,Montceau-les-Mines,71,,,71306000BV0051,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,261.0,0.0,J,jardins,POTAG,Jardin potager,3354.0,4.359211,46.66475
2016-637071,2016-12-15,1,Vente,105000.0,,,CONSCIENCE,B007,51530.0,51210,Dizy,51,,,51210000AE0274,,,,,,,,,,,,,0,,,,,VI,vignes,VAOC,Vins d'appellation d'origine contrôlée,780.0,3.972621,49.074182
2017-1042291,2017-06-21,1,Vente,62000.0,92.0,,RUE DE LA REPUBLIQUE,6930,76000.0,76540,Rouen,76,,,76540000BK0555,,,8.0,23.3,,,,,,,,,1,2.0,Appartement,20.0,1.0,,,,,,1.098365,49.441675
2017-3570,2017-12-19,1,Vente,,,,AU FORNAY,B053,1290.0,1179,Grièges,1,,,01179000ZL0102,,,,,,,,,,,,,0,,,,,T,terres,,,2200.0,4.832297,46.25436
2017-821840,2017-08-04,1,Vente,1006844.0,,,AULICOURT,B002,59217.0,59081,Bévillers,59,,,59081000ZD0141,,,,,,,,,,,,,0,,,,,T,terres,,,8684.0,,
2016-290499,2016-05-03,1,Vente,62000.0,9000.0,,RUE FRANCOIS MAURIAC,1738,29200.0,29019,Brest,29,,,29019000BY0179,,,801.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,-4.486437,48.402283
2017-1116385,2017-07-13,1,Vente,141000.0,18.0,,RUE SOPHIE DE GROUCHY,1685,78990.0,78208,Élancourt,78,,,78208000AI0183,,,143.0,48.83,,,,,,,,,1,2.0,Appartement,47.0,2.0,,,,,,1.961635,48.767853
2017-276200,2017-11-22,1,Vente,300.0,,,SOUS LA FONTAINE,B062,25110.0,25341,Lomont-sur-Crête,25,,,25341000ZC0078,,,,,,,,,,,,,0,,,,,P,prés,,,889.0,6.429241,47.338747
2016-364086,2016-08-10,1,Vente,280000.0,263.0,,AV DU GEN DE GAULLE,0325,33290.0,33056,Blanquefort,33,,,33056000AL0027,,,,,,,,,,,,,0,1.0,Maison,81.0,4.0,J,jardins,POTAG,Jardin potager,1000.0,-0.633302,44.93389
2016-299301,2016-02-25,1,Vente,25400.0,,,QUILLIOU SEACH PARC AR ROU,C193,29410.0,29266,Saint-Thégonnec Loc-Eguiner,29,29127.0,Loc-Eguiner-Saint-Thégonnec,292661270A0828,291270000A0828,,,,,,,,,,,,0,,,,,T,terres,,,4080.0,-3.937637,48.458381
2016-823137,2016-07-12,1,Vente,17000.0,33.0,A,RUE DU 24 MARS 1852,4610,69009.0,69389,Lyon 9e Arrondissement,69,,,69389000BI0049,,,152,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,4.801222,45.776404
2017-999789,2017-10-23,1,Vente,42200.0,4.0,B,RUE DE LA TANNERIE,1160,72170.0,72029,Beaumont-sur-Sarthe,72,,,72029000AE0302,,,,,,,,,,,,,0,1.0,Maison,63.0,4.0,S,sols,,,155.0,0.130593,48.223924
2017-487695,2017-12-22,1,Vente,9300.0,172.0,,AV DE LA PLAGE,0278,34450.0,34332,Vias,34,,,34332000AX0129,,,1072.0,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,3.41322,43.290389
2017-777000,2017-03-10,1,Vente,109500.0,,,CHANAUD,B018,58170.0,58274,Savigny-Poil-Fol,58,,,582740000B0335,,,,,,,,,,,,,0,,,,,P,prés,,,260.0,3.872531,46.793087
2016-1017721,2016-06-23,1,Vente,246000.0,257.0,,CHE DE BEOULAYGUE,0174,82100.0,82033,Castelsarrasin,82,,,820330000I2617,,,,,,,,,,,,,0,1.0,Maison,142.0,4.0,S,sols,,,1000.0,1.130459,44.062198
2017-1434060,2017-09-05,1,Vente,750000.0,13.0,,RUE PIERRE DEMOURS,7426,75017.0,75117,Paris 17e Arrondissement,75,,,75117000AP0068,,,13,88.71,62.0,,,,,,,,2,2.0,Appartement,88.0,4.0,,,,,,2.292791,48.880574
2016-526463,2016-11-07,1,Vente,60.0,,,LES PLACES,B066,42740.0,42085,Doizieux,42,,,42085000AH0377,,,,,,,,,,,,,0,,,,,S,sols,,,47.0,4.580965,45.444231
2017-802838,2017-05-05,1,Vente,140000.0,19.0,,RUE NOUVELLE,0320,59930.0,59143,La Chapelle-d'Armentières,59,,,591430000A4297,,,,,,,,,,,,,0,1.0,Maison,80.0,4.0,S,sols,,,70.0,2.872774,50.678784
